개설학년,주관학과,과목명,수강인원,교수명,요일및시간
4,조소과,인스톨레이션 (INSTALLATION),10,고봉수,수678
4,조소과,복합매체연구(3) (THE STUDY OF MIXED MEDIA IV(3)),10,심승욱,금678
4,조소과,미래조형연구 (STUDY OF FUTURE FORM ),10,노영훈,수234
4,조소과,현대작가연구(2) (TUDY OF CONTEMPORARY ARTISTS(2)),10,이충현,목678
0,교양과(서울),인간관계론(사이버강좌) (HUMAN RELATIONSHIP),20,안성희1,
0,문과대 교학과,사회학의이해 (UNDERSTANDING OF SOCIOLOGY),20,왕혜숙1,월234
0,문과대 교학과,사회학의이해 (UNDERSTANDING OF SOCIOLOGY),20,왕혜숙1,월567
0,문과대 교학과,사회학의이해 (UNDERSTANDING OF SOCIOLOGY),20,김만수,수234
0,교양과(서울),매스컴과현대사회(*)(사이버강좌) (MASS MEDIA & SOCIETY),20,김유리,
0,교양과(서울),매스컴과현대사회(*) (MASS MEDIA & SOCIETY),20,김유리,화678
0,교양과(서울),매스컴과현대사회 (MASS MEDIA & SOCIETY),20,정상익,수234
0,교양과(서울),매스컴과현대사회 (MASS MEDIA & SOCIETY),20,동세호,목678
0,경영학전공,마케팅의이해 (UNDERSTANDING OF MARKETING),20,정호진,수678
0,경영학전공,마케팅의이해(*) (UNDERSTANDING OF MARKETING),20,이준환,수678
0,경영학전공,마케팅의이해(*) (UNDERSTANDING OF MARKETING),20,이준환,금234
0,경제학부,경제학입문 (INTRODUCTION TO ECONOMICS),20,이서진,월789
0,경제학부,경제학입문 (INTRODUCTION TO ECONOMICS),20,김영주8,월456
0,교양과(서울),인간심리의이해(사이버강좌) (UNDERSTANDING OF THE HUMAN MIND),20,이홍숙,
0,교양과(서울),인간심리의이해 (UNDERSTANDING OF THE HUMAN MIND),20,박찬,수789
0,교양과(서울),인간심리의이해 (UNDERSTANDING OF THE HUMAN MIND),20,박찬,화345
0,교양과(서울),인간심리의이해 (UNDERSTANDING OF THE HUMAN MIND),20,박찬,화789
0,경영학전공,회계의 이해 (UNDERSTANDING OF BASIC ACCOUNTING),20,신진희,화234
0,교양과(서울),영상영어 (SCREEN ENGLISH),10,Dorian Burns,월45
0,교양과(서울),취업영어 (EMPLOYMENT ENGLISH),10,Jeff T. Vandeweerd,수56
0,교양과(서울),영어로배우는미국문화 (AMERICAN CULTURE IN ENGLISH),10,Michael T. Welles,목23
0,교양과(서울),시사영어 (CURRENT AFFAIRS IN ENGLISH),10,John Michael Griffin,수56
0,교양과(서울),시사영어 (CURRENT AFFAIRS IN ENGLISH),10,John Michael Griffin,수34
0,교양과(서울),실용영문법 (PRACTICAL ENGLISH GRAMMAR),10,Michael T. Welles,화67
0,교양과(서울),실용영어(1) (ELEMENTARY PRACTICAL ENGLISH),10,Edward Gray,월56
0,교양과(서울),실용영어(1) (ELEMENTARY PRACTICAL ENGLISH),10,Edward Gray,월78
0,교양과(서울),실용영어(1) (ELEMENTARY PRACTICAL ENGLISH),10,Edward Gray,수23
0,교양과(서울),실용영어(1) (ELEMENTARY PRACTICAL ENGLISH),10,Edward Gray,수56
0,교양과(서울),실용영어(1) (ELEMENTARY PRACTICAL ENGLISH),10,Joel E. Johnson,목67
0,교양과(서울),실용영어(2) (INTERMEDIATE PRACTICAL ENGLISH),10,Raymond Hahn,수23
0,교양과(서울),실용영어(2) (INTERMEDIATE PRACTICAL ENGLISH),10,Raymond Hahn,목56
0,교양과(서울),실용영어(2) (INTERMEDIATE PRACTICAL ENGLISH),10,Raymond Hahn,목23
0,교양과(서울),생활영어(1) (ELEMENTARY ENGLISH CONVERSATION),10,Michael R. Spillane,월56
0,교양과(서울),생활영어(1) (ELEMENTARY ENGLISH CONVERSATION),10,Michael R. Spillane,월78
0,교양과(서울),생활영어(1) (ELEMENTARY ENGLISH CONVERSATION),10,Michael R. Spillane,목56
0,교양과(서울),생활영어(1) (ELEMENTARY ENGLISH CONVERSATION),10,Michael R. Spillane,목78
0,건설환경공학과,홍익챌린지(1) (HONGIK CHALLENGE(1)),1,김태식2,
0,건설환경공학과,홍익챌린지(2) (HONGIK CHALLENGE(2)),1,김태식2,
0,건설환경공학과,홍익챌린지(3) (HONGIK CHALLENGE(3)),1,김태식2,
1,건설환경공학과,공업역학(*) (ENGINEERING MECHANICS),10,김태식2,화12
1,건설환경공학과,공업역학(*) (ENGINEERING MECHANICS),10,김태식2,화34
2,건설환경공학과,토목재료실험(*) (MATERIALS AND EXPERIMENTS IN CIVIL ENGINEERING),10,전체,최은수1
2,건설환경공학과,토목재료실험(*) (MATERIALS AND EXPERIMENTS IN CIVIL ENGINEERING),10,전체,최은수1
2,건설환경공학과,유체역학및연습(2) (FLUID MECHANICS II),10,신샛별,월123
2,건설환경공학과,유체역학및연습(2) (FLUID MECHANICS II),10,신샛별,수123
2,건설환경공학과,응용수치해석및조형디자인(*) (NUMERICAL ANALYSIS & MODEL DESIGN),10,강준원,목123
2,건설환경공학과,재료역학및연습(2)(*) (MECHANICS OF MATERIALS(2)),10,허태민,"월67,수67"
2,건설환경공학과,재료역학및연습(2)(*) (MECHANICS OF MATERIALS(2)),10,허태민,"월89,수89"
2,건설환경공학과,환경보건및안전공학(*) (ENVIRONMENTAL HEALTH AND SAFETY ENGINEERING),10,김이중,금234
3,건설환경공학과,지속가능공학(*) (SUSTAINABLE ENGINEERING),10,김이중,목234
3,건설환경공학과,구조역학및실험(2)(*) (STRUCTURAL MECHANICS AND LAB.(2)),10,강준원,수1234
3,건설환경공학과,토질역학및실험(2)(*) (SOIL MECHANICS AND LAB.(2)),10,윤희정,월678
3,건설환경공학과,토질역학및실험(2)(*) (SOIL MECHANICS AND LAB.(2)),10,윤희정,화234
3,건설환경공학과,수리학및실험(2)(*) (HYDRAULICS AND LAB.(2)),10,이승오,화678
3,건설환경공학과,수문학 (HYDROLOGY),10,전정숙1,금234
3,건설환경공학과,건설관리및기술사업화(2)(*) (CONSTRUCTION MANAGEMENT AND TECHNOLOGY ENTREPRENEURSHIP(2)),10,안승준1,목678
3,건설환경공학과,철근콘크리트구조설계(2)(*) (DESIGN OF REINFORCED CONCRETE STRUCTURES (2)),10,최종권,수678
4,건설환경공학과,도로공학및설계(*) (HIGHWAY ENGINEERING & DESIGN),10,김태식2,수234
4,건설환경공학과,하천공학및설계(*) (RIVER ENGINEERING AND DESIGN),10,이승오,목678
4,건설환경공학과,전산구조해석및설계(*) (MATRIX ANALYSIS OF STRUCTURES),10,전체,최은수1
4,건설환경공학과,교량공학및설계(*) (ENGINEERING AND DESIGN OF BRIDGES),10,최종권,화234
4,건설환경공학과,암반공학및설계(*) (ROCK ENGINEERING),10,김동휘,화678
4,건설환경공학과,건설환경종합설계및기술사업화(2)(*) (CAPSTONE DESIGN IN CIVIL AND ENVIRONMENTAL ENGINEERING AND TECHNOPRENEURSHIP (2)),10,이승오,월123
4,건설환경공학과,건설환경종합설계및기술사업화(2)(*) (CAPSTONE DESIGN IN CIVIL AND ENVIRONMENTAL ENGINEERING AND TECHNOPRENEURSHIP (2)),10,윤희정,월123
4,건설환경공학과,건설환경종합설계및기술사업화(2)(*) (CAPSTONE DESIGN IN CIVIL AND ENVIRONMENTAL ENGINEERING AND TECHNOPRENEURSHIP (2)),10,김태식2,월123
4,건설환경공학과,건설환경종합설계및기술사업화(2)(*) (CAPSTONE DESIGN IN CIVIL AND ENVIRONMENTAL ENGINEERING AND TECHNOPRENEURSHIP (2)),10,허태민,월123
1,불어불문학과,프랑스어(2) (FRENCH II),10,김설아,"화5,수56"
1,불어불문학과,프랑스어(2) (FRENCH II),10,박상준,"월2,수2,금2"
1,불어불문학과,생활프랑스어회화 (DAILY FRENCH CONVERSATION),10,Stephane Bois,"월7,목45"
1,불어불문학과,생활프랑스어회화 (DAILY FRENCH CONVERSATION),10,Stephane Bois,"월6,수89"
1,불어불문학과,프랑스문학산책 (FRENCH LITERATURE PROMENADE),10,최은희,화678
1,불어불문학과,프랑스학2 (FRENCH STUDIES2),10,김준한,"월45,수4"
2,불어불문학과,프랑스문학작품의이해 (COMPREHENSION OF FRENCH LITERARY WORKS),10,김선형1,금567
2,불어불문학과,프랑스언어학의이해 (COMPREHENSION OF FRENCH LINGUISTICS),10,박상준,"월3,금34"
2,불어불문학과,프랑스어와비주얼문화 (VISUAL CULTURE IN FRENCH: VISUAL ARTS AND CINEMA),10,김예경1,"화3,수34"
2,불어불문학과,프랑스어회화고급 (FRENCH CONVERSATION ADVANCED LEVEL),10,Stephane Bois,"화4,목89"
2,불어불문학과,프랑스 문화사 (HISTORY OF FRENCH CULTURE),10,김준한,"월7,수78"
3,불어불문학과,현대프랑스문학과스토리텔링 (MODERN FRENCH LITERATURE AND STORYTELLING),10,김설아,목345
3,불어불문학과,프랑스인문학과 예술 (FRENCH HUMANITIES AND ARTS ),10,김예경1,화678
3,불어불문학과,프랑스어구문의이해 (STUDY OF FRENCH CONSTRUCTION),10,김종명,목789
3,불어불문학과,프랑스어텍스트와이미지 (TEXT AND IMAGE IN FRENCH),10,Stephane Bois,"월5,수56"
4,불어불문학과,프랑스문학과대중예술 (FRENCH LITERATURE AND POPULAR CULTURE ),10,최은희,목789
4,불어불문학과,비즈니스프랑스어 (BUSINESS FRENCH),10,김종명,수789
4,불어불문학과,언어의미와정보 (LANGUAGE MEANING AND INFORMATION),10,박상준,금789
1,교육학과,교육사철학 (HISTORY & PHILOSOPHY OF EDUCATION),10,한지윤,수45
1,교육학과,교육사철학 (HISTORY & PHILOSOPHY OF EDUCATION),10,이윤미,수67
1,교육학과,교육심리학(*) (EDUCATIONAL PSYCHOLOGY),10,원성준,화678
1,교육학과,교육심리학(*) (EDUCATIONAL PSYCHOLOGY),10,원성준,목678
1,교육학과,교육공학 (EDUCATIONAL TECHNOLOGY),10,신민희,월234
1,교육학과,교육공학 (EDUCATIONAL TECHNOLOGY),10,신민희,월678
2,교육학과,생활지도론 (GUIDANCE),10,김유덕,목23
2,교육학과,생활지도론 (GUIDANCE),10,김유덕,목45
2,교육학과,평생교육방법론 (METHODS IN LIFE-LONG EDUCATION),10,송지은1,수678
2,교육학과,교육사회학 (SOCIOLOGY OF EDUCATION),10,안재희,화123
2,교육학과,교육사회학 (SOCIOLOGY OF EDUCATION),10,송지은1,화567
2,교육학과,노인교육론 (INTRODUCTION TO ELDERLY EDUCATION),10,박지예,월234
2,교육학과,교육교과교육론 (SUBJECT-MATTER EDUCATION IN EDUCATIONAL STUDIES),10,한혜정,월678
2,교육학과,교육교과교육론 (SUBJECT-MATTER EDUCATION IN EDUCATIONAL STUDIES),10,한혜정,수234
3,교육학과,특수교육론 (INTRODUCTION TO SPECIAL EDUCATION),10,김주선,화23
3,교육학과,특수교육론 (INTRODUCTION TO SPECIAL EDUCATION),10,김주선,화45
3,교육학과,교육봉사 (EDUCATIONAL VOLUNTEERING),10,김지현2,
3,교육학과,학교현장실습 (FIELD TRAINING INTERNSHIP),10,문민지,월1112
3,교육학과,학교현장실습(심화) (FIELD TRAINING INTERNSHIP(THE SCHOOL-BASED PRACTICUM SEMESTER PROGRAM)),10,문민지,토23
3,교육학과,진로상담이론 (CAREER COUNSELING THEORIES),10,이지향,월234
3,교육학과,기업교육론 (INDUSTRIAL EDUCATION),10,박지예,수234
3,교육학과,교육평가론 (THEORY OF EDUCATIONAL EVALUATION),10,김준엽,화678
3,교육학과,교육평가론 (THEORY OF EDUCATIONAL EVALUATION),10,김준엽,목678
3,교육학과,평생교육실습 (LIFELONG EDUCATION FIELD TRAINING),10,최희준,금789
4,교육학과,교직실무 (PRACTICAL KNOWLEDGE FOR TEACHERS),10,황광욱,월56
4,교육학과,교직실무 (PRACTICAL KNOWLEDGE FOR TEACHERS),10,문민지,"월10,월13"
4,교육학과,학교폭력예방및학생의이해 (SCHOOL VIOLENCE PREVENTION AND STUDENT UNDERSTANDING),10,김지현2,화23
4,교육학과,지역사회교육론(*) (COMMUNITY EDUCATION),10,송지은1,목678
4,교육학과,교육학세미나 (SEMINAR IN EDUCATION),10,안성희1,화345
1,디자인학부,자유연상과표현기법(2) (2D VISUAL COMMUNICATION SKILL(2)),10,유보라,목678
1,디자인학부,자유연상과표현기법(2) (2D VISUAL COMMUNICATION SKILL(2)),10,장예슬,수234
1,디자인학부,자유연상과표현기법(2) (2D VISUAL COMMUNICATION SKILL(2)),10,장예슬,수678
1,디자인학부,자유연상과표현기법(2) (2D VISUAL COMMUNICATION SKILL(2)),10,이정교,월234
1,디자인학부,자유연상과표현기법(2) (2D VISUAL COMMUNICATION SKILL(2)),10,조택연,화234
1,디자인학부,자유연상과표현기법(2)(*) (2D VISUAL COMMUNICATION SKILL(2)),10,이희진,월789
1,디자인학부,드로잉(2) (DRAWING (2)),10,신동철1,수234
1,디자인학부,드로잉(2) (DRAWING (2)),10,조혜경,수678
1,디자인학부,드로잉(2) (DRAWING (2)),10,이재명,화234
1,디자인학부,드로잉(2) (DRAWING (2)),10,조혜경,수234
1,디자인학부,드로잉(2) (DRAWING (2)),10,이우성,화678
1,디자인학부,드로잉(2) (DRAWING (2)),10,정지현,목234
1,디자인학부,드로잉(2) (DRAWING (2)),10,이이나,월678
1,디자인학부,타이포그라피(1) (TYPHOGRAPHY(1)),10,박유선2,금678
1,디자인학부,타이포그라피(1) (TYPHOGRAPHY(1)),10,윤충근,금234
1,디자인학부,타이포그라피(1) (TYPHOGRAPHY(1)),10,안병학,월234
1,디자인학부,타이포그라피(1) (TYPHOGRAPHY(1)),10,안병학,월678
1,디자인학부,타이포그라피(1) (TYPHOGRAPHY(1)),10,김태룡,금234
1,디자인학부,타이포그라피(1) (TYPHOGRAPHY(1)),10,김태룡,금678
1,디자인학부,타이포그라피(1) (TYPHOGRAPHY(1)),10,심우진,목234
1,디자인학부,타이포그라피(1) (TYPHOGRAPHY(1)),10,심우진,목678
1,디자인학부,타이포그라피(1) (TYPHOGRAPHY(1)),10,안병학,수789
1,디자인학부,타이포그라피(1) (TYPHOGRAPHY(1)),10,박지훈4,목234
1,디자인학부,타이포그라피(1) (TYPHOGRAPHY(1)),10,박지훈4,목678
1,디자인학부,타이포그라피(1) (TYPHOGRAPHY(1)),10,박지훈4,금234
2,시각디자인전공,스튜디오사진(2) (STUDIO PHOTOGRAPHY (2)),10,정현목,수678
2,시각디자인전공,스튜디오사진(2) (STUDIO PHOTOGRAPHY (2)),10,이재용1,월234
2,시각디자인전공,스튜디오사진(2) (STUDIO PHOTOGRAPHY (2)),10,이원철,화678
2,시각디자인전공,스튜디오사진(2) (STUDIO PHOTOGRAPHY (2)),10,배진희,수234
2,시각디자인전공,스튜디오사진(2) (STUDIO PHOTOGRAPHY (2)),10,배진희,수678
2,시각디자인전공,일러스트레이션(2)(*) (ILLUSTRATION (2)),10,김예니,수234
2,시각디자인전공,일러스트레이션(2) (ILLUSTRATION (2)),10,신동철1,목234
2,시각디자인전공,일러스트레이션(2) (ILLUSTRATION (2)),10,박요셉,화234
2,시각디자인전공,일러스트레이션(2) (ILLUSTRATION (2)),10,홍세인,수678
2,시각디자인전공,일러스트레이션(2) (ILLUSTRATION (2)),10,김효은,수678
2,시각디자인전공,인터렉티브디자인(2) (INTERACTIVE DESIGN (2)),10,이나림,수678
2,시각디자인전공,인터렉티브디자인(2) (INTERACTIVE DESIGN (2)),10,이상희2,월234
2,시각디자인전공,디자인조형론(*) (GRAPHIC DESIGN THEORY),10,Stephen J. Beckett,화234
2,시각디자인전공,3D디자인(2) (3D DESIGN (2)),10,최서영,화234
2,시각디자인전공,3D디자인(2) (3D DESIGN (2)),10,최서영,화678
2,시각디자인전공,3D디자인(2) (3D DESIGN (2)),10,장다윤,월678
2,시각디자인전공,3D디자인(2) (3D DESIGN (2)),10,이은우,수234
2,시각디자인전공,3D디자인(2) (3D DESIGN (2)),10,장다윤,월91011
2,시각디자인전공,타이포그라피(3) (TYPOGRAPHY(3)),10,문상현,월678
2,시각디자인전공,타이포그라피(3) (TYPOGRAPHY(3)),10,문장현,목234
2,시각디자인전공,타이포그라피(3) (TYPOGRAPHY(3)),10,문장현,목678
2,시각디자인전공,타이포그라피(3) (TYPOGRAPHY(3)),10,정사록,금678
2,시각디자인전공,타이포그라피(3) (TYPOGRAPHY(3)),10,박지훈4,금678
2,시각디자인전공,타이포그라피(3) (TYPOGRAPHY(3)),10,심우진,금234
2,시각디자인전공,타이포그라피(3) (TYPOGRAPHY(3)),10,심우진,금678
2,시각디자인전공,타이포그라피(3) (TYPOGRAPHY(3)),10,김은지2,목234
2,시각디자인전공,디자인리서치(2) (DESIGN RESEARCH (2)),10,박예랑,화234
2,시각디자인전공,디자인리서치(2)(*) (DESIGN RESEARCH (2)),10,Anneke Coppoolse,목234
2,시각디자인전공,디자인리서치(2) (DESIGN RESEARCH (2)),10,Anneke Coppoolse,화678
2,시각디자인전공,디자인리서치(2) (DESIGN RESEARCH (2)),10,허민재,화234
2,시각디자인전공,커뮤니케이션디자인(2)(*) (COMMUNICATION DESIGN (2)),10,Lee Marvin Jin,수678
2,시각디자인전공,커뮤니케이션디자인(2)(*) (COMMUNICATION DESIGN (2)),10,Lee Marvin Jin,목234
2,시각디자인전공,커뮤니케이션디자인(2) (COMMUNICATION DESIGN (2)),10,박현주5,화678
2,시각디자인전공,커뮤니케이션디자인(2) (COMMUNICATION DESIGN (2)),10,윤현학,화234
2,시각디자인전공,커뮤니케이션디자인(2)(*) (COMMUNICATION DESIGN (2)),10,Anneke Coppoolse,월234
2,시각디자인전공,커뮤니케이션디자인(2)(*) (COMMUNICATION DESIGN (2)),10,Anneke Coppoolse,수234
2,시각디자인전공,커뮤니케이션디자인(2) (COMMUNICATION DESIGN (2)),10,Anneke Coppoolse,금234
2,시각디자인전공,커뮤니케이션디자인(2) (COMMUNICATION DESIGN (2)),10,안병학,화234
2,시각디자인전공,커뮤니케이션디자인(2) (COMMUNICATION DESIGN (2)),10,정해리,월678
2,시각디자인전공,커뮤니케이션디자인(2)(*) (COMMUNICATION DESIGN (2)),10,이유미1,월678
2,시각디자인전공,커뮤니케이션디자인(2) (COMMUNICATION DESIGN (2)),10,Christopher J. Ro,월678
2,시각디자인전공,커뮤니케이션디자인(2) (COMMUNICATION DESIGN (2)),10,박고은,금678
2,시각디자인전공,커뮤니케이션디자인(2)(*) (COMMUNICATION DESIGN (2)),10,Lee Marvin Jin,목678
2,시각디자인전공,커뮤니케이션디자인(2) (COMMUNICATION DESIGN (2)),10,윤재영,금101112
2,시각디자인전공,커뮤니케이션디자인(2) (COMMUNICATION DESIGN (2)),10,송민호3,금234
2,시각디자인전공,커뮤니케이션디자인(2) (COMMUNICATION DESIGN (2)),10,김예니,월678
2,시각디자인전공,영상(2) (VIDEO (2)),10,김현석,수234
2,시각디자인전공,영상(2) (VIDEO (2)),10,김현석,수678
2,시각디자인전공,영상(2) (VIDEO (2)),10,유승아,화123
2,시각디자인전공,영상(2)(*) (VIDEO (2)),10,전도희,수678
3,시각디자인전공,한국디자인사(2) (DESIGN HISTORY OF KOREA(2)),10,이시은3,화34
3,시각디자인전공,한국디자인사(2) (DESIGN HISTORY OF KOREA(2)),10,서희정,월23
3,시각디자인전공,한국디자인사(2) (DESIGN HISTORY OF KOREA(2)),10,김소연4,수34
3,시각디자인전공,한국디자인사(2) (DESIGN HISTORY OF KOREA(2)),10,임지연,수56
3,시각디자인전공,한국디자인사(2) (DESIGN HISTORY OF KOREA(2)),10,안영주,수45
3,시각디자인전공,디지털워크숍(2)(*) (DIGITAL WORKSHOP (2) ),10,전도희,화678
3,시각디자인전공,디지털워크숍(2) (DIGITAL WORKSHOP (2) ),10,이나림,수234
3,시각디자인전공,디지털워크숍(2) (DIGITAL WORKSHOP (2) ),10,전체,조수진2
3,시각디자인전공,디자인텍스트(2) (DESIGN TEXT (2)),10,임지연,목23
3,시각디자인전공,사회문화적디자인스튜디오(2) (RESEARCH DESIGN STUDIO(2)),10,허민재,금234
3,시각디자인전공,사회문화적디자인스튜디오(2) (RESEARCH DESIGN STUDIO(2)),10,강주현1,수234
3,시각디자인전공,사회문화적디자인스튜디오(2) (RESEARCH DESIGN STUDIO(2)),10,오혜진1,화678
3,시각디자인전공,사회문화적디자인스튜디오(2) (RESEARCH DESIGN STUDIO(2)),10,윤재영,월678
3,시각디자인전공,사회문화적디자인스튜디오(2) (RESEARCH DESIGN STUDIO(2)),10,정사록,금234
3,시각디자인전공,작가적디자인스튜디오(2) (EXPRESSION DESIGN STUDIO(2)),10,이재용1,월678
3,시각디자인전공,작가적디자인스튜디오(2) (EXPRESSION DESIGN STUDIO(2)),10,장다윤,목91011
3,시각디자인전공,작가적디자인스튜디오(2) (EXPRESSION DESIGN STUDIO(2)),10,장동혁,화234
3,시각디자인전공,작가적디자인스튜디오(2)(*) (EXPRESSION DESIGN STUDIO(2)),10,Christopher J. Ro,목678
3,시각디자인전공,작가적디자인스튜디오(2) (EXPRESSION DESIGN STUDIO(2)),10,송영성,수234
3,시각디자인전공,작가적디자인스튜디오(2) (EXPRESSION DESIGN STUDIO(2)),10,이상희2,월678
3,시각디자인전공,기업적디자인스튜디오(2)(*) (PRACTICE DESIGN STUDIO(2)),10,김현석,월234
3,시각디자인전공,기업적디자인스튜디오(2) (PRACTICE DESIGN STUDIO(2)),10,이유미1,화678
3,시각디자인전공,기업적디자인스튜디오(2) (PRACTICE DESIGN STUDIO(2)),10,박혜지,월234
3,시각디자인전공,기업적디자인스튜디오(2) (PRACTICE DESIGN STUDIO(2)),10,김나연3,목678
3,시각디자인전공,기업적디자인스튜디오(2) (PRACTICE DESIGN STUDIO(2)),10,안효진,금234
3,시각디자인전공,기업적디자인스튜디오(2) (PRACTICE DESIGN STUDIO(2)),10,이성식1,수234
3,시각디자인전공,피지컬워크숍(2)(*) (PHYSICAL WORKSHOP(2)),10,장다윤,목678
3,시각디자인전공,피지컬워크숍(2) (PHYSICAL WORKSHOP(2)),10,유승아,월123
3,시각디자인전공,피지컬워크숍(2) (PHYSICAL WORKSHOP(2)),10,김효은,수234
4,시각디자인전공,디자인심리(*) (PSYCHOLOGY IN DESIGN),10,Stephen J. Beckett,금234
4,시각디자인전공,포트폴리오제작 (PORTFOLIO PRODUCTION),10,윤현학,화678
4,시각디자인전공,포트폴리오제작 (PORTFOLIO PRODUCTION),10,안효진,목234
4,시각디자인전공,졸업프로젝트 (GRADUATION PROJECT),10,안효진,금678910
4,시각디자인전공,졸업프로젝트(*) (GRADUATION PROJECT),10,윤재영,화678910
4,시각디자인전공,졸업프로젝트(*) (GRADUATION PROJECT),10,허민재,목678910
4,시각디자인전공,졸업프로젝트 (GRADUATION PROJECT),10,서정민1,금678910
4,시각디자인전공,졸업프로젝트 (GRADUATION PROJECT),10,안병학,화678910
4,시각디자인전공,졸업프로젝트 (GRADUATION PROJECT),10,박유선2,화678910
4,시각디자인전공,졸업프로젝트 (GRADUATION PROJECT),10,김예니,수678910
4,시각디자인전공,졸업프로젝트 (GRADUATION PROJECT),10,박요셉,화678910
4,시각디자인전공,졸업프로젝트(*) (GRADUATION PROJECT),10,전체,이인수1
4,시각디자인전공,졸업프로젝트 (GRADUATION PROJECT),10,김효은,목678910
4,시각디자인전공,졸업프로젝트 (GRADUATION PROJECT),10,김현석,화678910
4,시각디자인전공,졸업프로젝트(*) (GRADUATION PROJECT),10,김주신,월678910
4,시각디자인전공,졸업프로젝트 (GRADUATION PROJECT),10,윤정미1,금678910
4,시각디자인전공,졸업프로젝트 (GRADUATION PROJECT),10,송영성,수678910
4,시각디자인전공,졸업프로젝트 (GRADUATION PROJECT),10,박윤형,목678910
2,산업디자인전공,디지털입체실무도면 (DIGITAL3D PROFESSIONAL DRAWING),10,장봉수,목234
2,산업디자인전공,디지털입체실무도면 (DIGITAL3D PROFESSIONAL DRAWING),10,김온,금234
2,산업디자인전공,디지털입체실무도면 (DIGITAL3D PROFESSIONAL DRAWING),10,최성권,월678
2,산업디자인전공,모빌리티폼팩터스튜디오(2)(*) (MOBILITY FORM-FACTOR STUDIO(2)),10,Seung Il Lo,화678
2,산업디자인전공,공간폼팩터스튜디오(2) (SPATIAL FORM-FACTOR STUDIO(2)),10,조택연,수234
2,산업디자인전공,제품폼팩터스튜디오(2) (PRODUCT FORM-FACTOR STUDIO(2)),10,이길옥,월678
2,산업디자인전공,제품폼팩터스튜디오(2) (PRODUCT FORM-FACTOR STUDIO(2)),10,임동균,금234
2,산업디자인전공,제품폼팩터스튜디오(2) (PRODUCT FORM-FACTOR STUDIO(2)),10,노미지,목234
2,산업디자인전공,혁신방법론과프로세스 (INNOVATION METHOD & PROCESS),10,최익서,화678
2,산업디자인전공,혁신방법론과프로세스 (INNOVATION METHOD & PROCESS),10,주병철,금234
2,산업디자인전공,혁신방법론과프로세스 (INNOVATION METHOD & PROCESS),10,이길옥,월234
2,산업디자인전공,혁신방법론과프로세스 (INNOVATION METHOD & PROCESS),10,이길옥,화8910
2,산업디자인전공,실무드로잉 (INDUSTRIAL DRAWING),10,조택연,수678
2,산업디자인전공,실무드로잉 (INDUSTRIAL DRAWING),10,구상,목234
2,산업디자인전공,실무드로잉 (INDUSTRIAL DRAWING),10,정지산,화234
2,산업디자인전공,실무드로잉 (INDUSTRIAL DRAWING),10,정지산,화678
2,산업디자인전공,실무드로잉 (INDUSTRIAL DRAWING),10,김온,금678
3,산업디자인전공,융복합가상인터랙션 (VIRTUAL INTERACTION CONVERGENCE),10,이희진,화234
3,산업디자인전공,융복합가상인터랙션 (VIRTUAL INTERACTION CONVERGENCE),10,Seung Il Lo,금678
3,산업디자인전공,융복합가상인터랙션(*) (VIRTUAL INTERACTION CONVERGENCE),10,김재엽,월101112
3,산업디자인전공,융복합가상인터랙션(*) (VIRTUAL INTERACTION CONVERGENCE),10,김재엽,금91011
3,산업디자인전공,융복합가상인터랙션 (VIRTUAL INTERACTION CONVERGENCE),10,이강이,수234
3,산업디자인전공,모빌리티프로토타이핑스튜디오(2) (MOBILITY PROTOTYPING STUDIO(2)),10,주병철,목234
3,산업디자인전공,공간프로토타이핑스튜디오(2) (SPATIAL PROTOTYPING STUDIO(2)),10,최익서,수234
3,산업디자인전공,제품프로토타이핑스튜디오(2)(*) (PRODUCT PROTOTYPING STUDIO(2)),10,황성걸,화234
3,산업디자인전공,제품프로토타이핑스튜디오(2) (PRODUCT PROTOTYPING STUDIO(2)),10,황성걸,화678
3,산업디자인전공,제품프로토타이핑스튜디오(2)(*) (PRODUCT PROTOTYPING STUDIO(2)),10,김은영13,월789
3,산업디자인전공,취창업포트폴리오 (PROFESSIONAL PORTFOLIO),10,이정교,화678
3,산업디자인전공,취창업포트폴리오 (PROFESSIONAL PORTFOLIO),10,이희진,금678
3,산업디자인전공,취창업포트폴리오(*) (PROFESSIONAL PORTFOLIO),10,Seung Il Lo,수234
3,산업디자인전공,취창업포트폴리오(*) (PROFESSIONAL PORTFOLIO),10,황성걸,목234
3,산업디자인전공,취창업포트폴리오 (PROFESSIONAL PORTFOLIO),10,황성걸,목678
3,산업디자인전공,취창업포트폴리오 (PROFESSIONAL PORTFOLIO),10,노미지,수678
4,산업디자인전공,디지털리터러시(캡스톤디자인) (DIGITAL LITERACY(CAPSTONE DESIGN)),10,주병철,화234
4,산업디자인전공,디지털리터러시(캡스톤디자인) (DIGITAL LITERACY(CAPSTONE DESIGN)),10,최성권,금678
4,산업디자인전공,디지털리터러시(캡스톤디자인) (DIGITAL LITERACY(CAPSTONE DESIGN)),10,박준모,금234
4,산업디자인전공,디지털리터러시(캡스톤디자인) (DIGITAL LITERACY(CAPSTONE DESIGN)),10,박준모,금678
4,산업디자인전공,모빌리티애플리케이션스튜디오(2) (MOBILITY APPLICATION？ STUDIO(2)),10,"Seung Il Lo,안드레","목567,목8910"
